"OrderDate.date"	"Order.id"	"Variation.number"	"OrderProperty.value"	"OrderProperty.value"	"Order.statusName"	"OrderItem.quantity"	"OrderParcelService.backendName"	"ShippingPackages.packageNumber"	
"2022-09-19 12:24:33"	666557	"Beko-230300"	106	"304-2866287-6751540"	"[8.1] Storniert mit Gutschrift"	20	"DPD"	9446184576440	
"2022-09-19 12:24:33"	666557		106	"304-2866287-6751540"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184576440	
"2022-09-19 12:25:03"	666567	"Kunz-13.51AR"	106	"302-0242350-8410750"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184576914	
"2022-09-19 12:25:03"	666567		106	"302-0242350-8410750"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184576914	
"2022-09-19 12:24:21"	666572	"Stehle-58100387"	106	"304-9306615-1787558"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184584031	
"2022-09-19 12:24:21"	666572		106	"304-9306615-1787558"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184584031	
"2022-09-19 16:57:54"	666658	"Piher-52660"	106	"306-5490200-3567558"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446184598395	
"2022-09-19 16:57:54"	666658		106	"306-5490200-3567558"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184598395	
"2022-09-22 01:57:29"	667622	"Acmos-08.073.178"	106	"303-8137746-8437915"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184688563	
"2022-09-22 01:57:29"	667622		106	"303-8137746-8437915"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184688563	
"2022-09-22 10:52:54"	667640	"Felo-03817090"	106	"306-7714212-1568343"	"[8.1] Storniert mit Gutschrift"	6	"DPD"	9446184694266	
"2022-09-22 10:52:54"	667640		106	"306-7714212-1568343"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184694266	
"2022-09-22 14:51:56"	667966	"Stehle-58110186"	106	"028-2766804-5429138"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446184718392	
"2022-09-22 14:51:56"	667966		106	"028-2766804-5429138"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184718392	
"2022-09-23 01:58:55"	668093	"Picard-0010000"	106	"303-9381136-3366759"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184726236	
"2022-09-23 01:58:55"	668093		106	"303-9381136-3366759"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184726236	
"2022-09-23 01:58:03"	668100	"Silky-KSI534217"	106	"303-1628654-8058732"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184726249	
"2022-09-23 01:58:03"	668100		106	"303-1628654-8058732"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184726249	
"2022-09-23 13:56:43"	668359	"Rennsteig-455.170.5"	106	"305-5080543-8689912"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184749439	
"2022-09-23 13:56:43"	668359		106	"305-5080543-8689912"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184749439	
"2022-09-24 01:59:38"	668426	"Heitmann-386-40"	106	"304-5762283-3852310"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184758733	
"2022-09-24 01:59:38"	668426		106	"304-5762283-3852310"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184758733	
"2022-09-24 20:55:25"	668827	"Silky-KSI540350"	106	"028-5251753-1694731"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184764239	
"2022-09-24 20:55:25"	668827		106	"028-5251753-1694731"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184764239	
"2022-09-24 20:54:56"	668841	"Heitmann-386-38"	106	"306-2224540-4868361"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184764245	
"2022-09-24 20:54:56"	668841		106	"306-2224540-4868361"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184764245	
"2022-09-25 13:56:12"	668876	"Heitmann-211"	106	"305-8061372-5662744"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184767577	
"2022-09-25 13:56:12"	668876		106	"305-8061372-5662744"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184767577	
"2022-09-26 11:58:23"	669127	"Heitmann-386-46"	106	"028-6020586-2589931"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184810953	
"2022-09-26 11:58:23"	669127		106	"028-6020586-2589931"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184810953	
"2022-09-27 09:58:59"	669621	"Stubai-431016KG"	106	"304-5447413-3929967"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184868924	
"2022-09-27 09:58:59"	669621		106	"304-5447413-3929967"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184868924	
"2022-09-28 00:03:38"	670017	"Beko-299602500-PRIME"	106	"303-0986106-3537919"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184896016	
"2022-09-28 00:03:38"	670017	"Beko-299602500"	106	"303-0986106-3537919"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184896016	
"2022-09-28 00:03:38"	670017		106	"303-0986106-3537919"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184896016	
"2022-09-28 00:02:15"	670019	"Beko-299602500-PRIME"	106	"305-3719491-8637919"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184896067	
"2022-09-28 00:02:15"	670019	"Beko-299602500"	106	"305-3719491-8637919"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184896067	
"2022-09-28 00:02:15"	670019		106	"305-3719491-8637919"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184896067	
"2022-09-28 00:01:11"	669942	"Kirschen-5617002"	106	"302-8356970-0037114"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184896072	
"2022-09-28 00:01:11"	669942		106	"302-8356970-0037114"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184896072	
"2022-09-28 00:01:58"	670001	"Picard-0008701-125"	106	"028-5002079-9651568"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184896076	
"2022-09-28 00:01:58"	670001		106	"028-5002079-9651568"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184896076	
"2022-09-28 09:59:27"	670167	"GTM-MZLS0700230A01N"	106	"302-3740760-3679544"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184907940	
"2022-09-28 09:59:27"	670167		106	"302-3740760-3679544"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184907940	
"2022-09-28 09:58:43"	670175	"Heitmann-407TP"	106	"028-3844482-9400306"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184909436	
"2022-09-28 09:58:43"	670175		106	"028-3844482-9400306"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184909436	
"2022-09-28 09:57:45"	670105	"Protus-kx1500"	106	"302-9266684-2322768"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184909511	
"2022-09-28 09:57:45"	670105		106	"302-9266684-2322768"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184909511	
"2022-09-28 13:58:43"	670301	"Heitmann-385-38"	106	"302-2046372-8153140"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184923354	
"2022-09-28 13:58:43"	670301		106	"302-2046372-8153140"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184923354	
"2022-09-29 13:59:36"	670773	"Heitmann-386-43"	106	"302-5901683-9327539"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184967311	
"2022-09-29 13:59:36"	670773		106	"302-5901683-9327539"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184967311	
"2022-09-29 13:59:22"	670771	"Markant-Fugen"	106	"028-3398816-0084340"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184967449	
"2022-09-29 13:59:22"	670771		106	"028-3398816-0084340"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184967449	
"2022-09-30 09:59:06"	670959	"Kunz-13.101"	106	"302-3414630-8729137"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184980871	
"2022-09-30 09:59:06"	670959		106	"302-3414630-8729137"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184980871	
"2022-09-30 13:58:22"	671155	"Silky-KSI522230"	106	"305-6788570-3854763"	"[8.1] Storniert mit Gutschrift"	4	"DPD"	9446184993266	
"2022-09-30 13:58:22"	671155		106	"305-6788570-3854763"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184993266	
"2022-10-01 03:59:42"	670776	"Tajima-SET_DFC569B_DC-LSFY"	106	"028-5290797-0158734"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184999575	
"2022-10-01 03:59:42"	670776	"Tajima-DC50SFCY1"	106	"028-5290797-0158734"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184999575	
"2022-10-01 03:59:42"	670776	"Tajima-DFC569B/Y1"	106	"028-5290797-0158734"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184999575	
"2022-10-01 03:59:42"	670776		106	"028-5290797-0158734"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446184999575	
"2022-10-03 00:00:20"	671531	"Fermit-11311"	106	"304-5092430-3034735"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185004960	
"2022-10-03 00:00:20"	671531		106	"304-5092430-3034735"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185004960	
"2022-10-02 23:57:09"	671279	"Silbergleit-1000"	106	"028-8972152-5785901"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185005026	
"2022-10-02 23:57:09"	671279		106	"028-8972152-5785901"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185005026	
"2022-10-03 13:59:28"	671673	"Silky-KZSI200000-L2"	106	"304-7996893-0553967"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185008029	
"2022-10-03 13:59:28"	671673	"Silky-KZSI200000"	106	"304-7996893-0553967"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185008029	
"2022-10-03 13:59:28"	671673		106	"304-7996893-0553967"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185008029	
"2022-10-04 13:59:54"	672104	"WEKEM-WK8.020"	106	"304-2648112-9006720"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185087142	
"2022-10-04 13:59:54"	672104		106	"304-2648112-9006720"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185087142	
"2022-10-05 01:00:56"	672521	"Beko-20020500"	106	"302-4327263-4994760"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185108339	
"2022-10-05 01:00:56"	672521		106	"302-4327263-4994760"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185108339	
"2022-10-05 14:01:02"	672758	"Heitmann-386-38"	106	"303-2816700-1754723"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185131280	
"2022-10-05 14:01:02"	672758		106	"303-2816700-1754723"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185131280	
"2022-10-05 16:01:00"	672777	"Beko-299600750"	106	"303-8660340-6666755"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185139098	
"2022-10-05 16:01:00"	672777		106	"303-8660340-6666755"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185139098	
"2022-10-06 00:04:48"	672882	"Heitmann-386-40"	106	"028-8184808-3154761"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185144567	
"2022-10-06 00:04:48"	672882		106	"028-8184808-3154761"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185144567	
"2022-10-07 12:03:06"	673448	"Okatsune-KST109"	106	"303-4843225-0075514"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185192096	
"2022-10-07 12:03:06"	673448		106	"303-4843225-0075514"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185192096	
"2022-10-12 11:05:11"	675354	"Heitmann-385-41"	106	"306-2896851-4489906"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185336132	
"2022-10-12 11:05:11"	675354		106	"306-2896851-4489906"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185336132	
"2022-10-15 10:43:05"	676603	"Beko-299600750"	106	"303-6754363-7382711"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185435044	
"2022-10-15 10:43:05"	676603		106	"303-6754363-7382711"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185435044	
"2022-10-15 14:41:48"	676650	"Picard-6006041019"	106	"305-3126448-9439569"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185436395	
"2022-10-15 14:41:48"	676650		106	"305-3126448-9439569"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185436395	
"2022-10-15 16:42:45"	676783	"Leinos-310.02.002"	106	"306-6640890-2375524"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185437588	
"2022-10-15 16:42:45"	676783		106	"306-6640890-2375524"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185437588	
"2022-10-15 18:42:23"	676828	"Stehle-58104021"	106	"305-2272949-0049903"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185438011	
"2022-10-15 18:42:23"	676828		106	"305-2272949-0049903"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185438011	
"2022-10-16 11:43:04"	676857	"Heitmann-385-39"	106	"303-9121253-4377139"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185440008	
"2022-10-16 11:43:04"	676857		106	"303-9121253-4377139"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185440008	
"2022-10-16 11:43:39"	676935	"Picard-3005011219"	106	"303-3325965-8518752"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185440018	
"2022-10-16 11:43:39"	676935	"Picard-0000120-0500"	106	"303-3325965-8518752"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185440018	
"2022-10-16 11:43:39"	676935		106	"303-3325965-8518752"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185440018	
"2022-10-16 17:42:44"	676982	"Beko-299605000"	106	"028-1038188-8287515"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446185442111	
"2022-10-16 17:42:44"	676982		106	"028-1038188-8287515"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185442111	
"2022-10-16 23:41:52"	677120	"Heitmann-383-43"	106	"302-1176369-1997905"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185446754	
"2022-10-16 23:41:52"	677120	"Heitmann-381-41"	106	"302-1176369-1997905"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185446754	
"2022-10-16 23:41:52"	677120		106	"302-1176369-1997905"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185446754	
"2022-10-17 01:49:06"	677135	"WILPU-1862000005"	106	"302-8961788-5293911"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185447012	
"2022-10-17 01:49:06"	677135		106	"302-8961788-5293911"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185447012	
"2022-10-18 10:46:22"	677370	"Beko-230300x10"	106	"028-5454534-8302749"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185514293	
"2022-10-18 10:46:22"	677370	"Beko-230300"	106	"028-5454534-8302749"	"[8.1] Storniert mit Gutschrift"	20	"DPD"	9446185514293	
"2022-10-18 10:46:22"	677370		106	"028-5454534-8302749"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185514293	
"2022-10-18 10:46:17"	677451	"Silky-KSI512618N"	106	"305-8704311-1647553"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185514729	
"2022-10-18 10:46:17"	677451		106	"305-8704311-1647553"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185514729	
"2022-10-19 01:51:48"	677930	"Fivel-02-6000E24A"	106	"305-3917224-4660311"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185535549	
"2022-10-19 01:51:48"	677930		106	"305-3917224-4660311"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185535549	
"2022-10-18 18:36:40"	677874	"Felo-3820020"	106	"302-1147696-9870731"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446185560859	
"2022-10-18 18:36:40"	677874		106	"302-1147696-9870731"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185560859	
"2022-10-21 16:08:28"	678920	"Famag-141104000"	106	"303-8090430-0172307"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185612966	
"2022-10-21 16:08:28"	678920		106	"303-8090430-0172307"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185612966	
"2022-10-22 22:08:42"	679304	"Beko-299602500-PRIME"	106	"303-0386756-1686724"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185623035	
"2022-10-22 22:08:42"	679304	"Beko-299602500"	106	"303-0386756-1686724"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185623035	
"2022-10-22 22:08:42"	679304		106	"303-0386756-1686724"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185623035	
"2022-10-23 10:09:23"	679351	"WEKEM-WK8.020"	106	"302-2709330-8440328"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185624562	
"2022-10-23 10:09:23"	679351		106	"302-2709330-8440328"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185624562	
"2022-10-23 21:07:49"	679496	"Okatsune-KST103"	106	"304-9538431-0344348"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185630410	
"2022-10-23 21:07:49"	679496		106	"304-9538431-0344348"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185630410	
"2022-10-24 01:11:35"	679558	"WILPU-1293000005"	106	"028-5861283-9381919"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185632068	
"2022-10-24 01:11:35"	679558	"WILPU-1224000005"	106	"028-5861283-9381919"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185632068	
"2022-10-24 01:11:35"	679558		106	"028-5861283-9381919"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185632068	
"2022-10-23 11:39:49"	679419	"Fermit-11310"	106	"304-7183924-0716302"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185672668	
"2022-10-23 11:39:49"	679419		106	"304-7183924-0716302"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185672668	
"2022-10-23 11:39:49"	679419	"Fermit-11309"	106	"304-7183924-0716302"	"[8.1] Storniert mit Gutschrift"	3	"DPD"	9446185672668	
"2022-10-24 15:12:36"	679807	"Leinos-310.02.002"	106	"303-3300242-8799510"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185685302	
"2022-10-24 15:12:36"	679807		106	"303-3300242-8799510"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185685302	
"2022-10-24 15:12:43"	679817	"Heitmann-385-42"	106	"304-0531873-8735534"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185687246	
"2022-10-24 15:12:43"	679817	"Heitmann-385-43"	106	"304-0531873-8735534"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185687246	
"2022-10-24 15:12:43"	679817		106	"304-0531873-8735534"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185687246	
"2022-10-25 00:09:46"	679929	"Beko-270280"	106	"304-1563753-5598715"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185691988	
"2022-10-25 00:09:46"	679929		106	"304-1563753-5598715"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185691988	
"2022-10-25 14:12:00"	680322	"Fermit-11310"	106	"303-1344456-9829137"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185719295	
"2022-10-25 14:12:00"	680322		106	"303-1344456-9829137"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185719295	
"2022-10-25 14:12:00"	680322	"Fermit-11309"	106	"303-1344456-9829137"	"[8.1] Storniert mit Gutschrift"	3	"DPD"	9446185719295	
"2022-10-29 13:14:46"	681919	"Silbergleit-350"	106	"028-0508345-4995505"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185804725	
"2022-10-29 13:14:46"	681919		106	"028-0508345-4995505"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185804725	
"2022-10-30 12:14:31"	682100	"Stubai-357025"	106	"304-1889289-0562709"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185810139	
"2022-10-30 12:14:31"	682100		106	"304-1889289-0562709"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185810139	
"2022-10-31 14:15:17"	682415	"Heitmann-386-37"	106	"304-8307864-7797910"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185852234	
"2022-10-31 14:15:17"	682415		106	"304-8307864-7797910"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185852234	
"2022-11-01 04:19:23"	682542	"Beko-299602500-PRIME"	106	"302-8314291-3425154"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185861975	
"2022-11-01 04:19:23"	682542	"Beko-299602500"	106	"302-8314291-3425154"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185861975	
"2022-11-01 04:19:23"	682542		106	"302-8314291-3425154"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185861975	
"2022-11-01 21:15:54"	682986	"Heitmann-387-38"	106	"302-3131860-7119566"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185882905	
"2022-11-01 21:15:54"	682986		106	"302-3131860-7119566"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185882905	
"2022-11-01 21:16:46"	682946	"Tigra-13273.1x4"	106	"302-9356357-2033944"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185882922	
"2022-11-01 21:16:46"	682946	"Tigra-13273x2"	106	"302-9356357-2033944"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446185882922	
"2022-11-01 21:16:46"	682946		106	"302-9356357-2033944"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185882922	
"2022-11-01 21:16:20"	682959	"Stubai-345501"	106	"304-1030586-5275518"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185882935	
"2022-11-01 21:16:20"	682959		106	"304-1030586-5275518"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185882935	
"2022-11-01 21:14:07"	682924	"Silky-KSI638824"	106	"303-1808446-9257929"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185882940	
"2022-11-01 21:14:07"	682924		106	"303-1808446-9257929"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185882940	
"2022-11-02 01:30:21"	682869	"Silky-KSI571727"	106	"306-9613391-5780352"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185883525	
"2022-11-02 01:30:21"	682869		106	"306-9613391-5780352"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185883525	
"2022-11-03 03:34:26"	683530	"VN-32015"	106	"306-4205600-4258704"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185920742	
"2022-11-03 03:34:26"	683530		106	"306-4205600-4258704"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185920742	
"2022-11-04 01:41:58"	684125	"Famag-159183800"	106	"028-2395396-1529110"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185955987	
"2022-11-04 01:41:58"	684125		106	"028-2395396-1529110"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185955987	
"2022-11-05 01:43:21"	684479	"Beko-22308"	106	"302-8011000-0108337"	"[8.1] Storniert mit Gutschrift"	2	"DPD"	9446185989440	
"2022-11-05 01:43:21"	684479		106	"302-8011000-0108337"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185989440	
"2022-11-05 13:30:58"	684599	"Kunz-13.101"	106	"028-7121594-3074728"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185992463	
"2022-11-05 13:30:58"	684599		106	"028-7121594-3074728"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185992463	
"2022-11-05 18:32:20"	684799	"Beko-299602500-PRIME"	106	"305-0432108-3670740"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185994725	
"2022-11-05 18:32:20"	684799	"Beko-299602500"	106	"305-0432108-3670740"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185994725	
"2022-11-05 18:32:20"	684799		106	"305-0432108-3670740"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185994725	
"2022-11-05 18:32:50"	684820	"SONAX-03058410"	106	"302-1659839-9016338"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185995076	
"2022-11-05 18:32:50"	684820		106	"302-1659839-9016338"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185995076	
"2022-11-06 15:32:42"	684934	"Heitmann-386-44"	106	"304-8433795-6153133"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185999314	
"2022-11-06 15:32:42"	684934		106	"304-8433795-6153133"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446185999314	
"2022-11-06 15:31:56"	684961	"Beko-23204"	106	"028-6745126-9284302"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186000046	
"2022-11-06 15:31:56"	684961		106	"028-6745126-9284302"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186000046	
"2022-11-06 15:33:50"	684959	"Beko-299602500-PRIME"	106	"028-9245525-2825923"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186000052	
"2022-11-06 15:33:50"	684959	"Beko-299602500"	106	"028-9245525-2825923"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186000052	
"2022-11-06 15:33:50"	684959		106	"028-9245525-2825923"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186000052	
"2022-11-06 18:32:58"	685015	"Stubai-280011"	106	"305-5403330-7259529"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186004041	
"2022-11-06 18:32:58"	685015		106	"305-5403330-7259529"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186004041	
"2022-11-07 13:27:10"	685262	"Heitmann-386-39"	106	"028-2139021-4283514"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186063121	
"2022-11-07 13:27:10"	685262		106	"028-2139021-4283514"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186063121	
"2022-11-07 15:33:29"	686094	"Big-3351.XL"	106	"304-6302411-4805168"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186086026	
"2022-11-07 15:33:29"	686094		106	"304-6302411-4805168"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186086026	
"2022-11-08 23:32:42"	686652	"Piher-02680"	106	"028-0496660-3962726"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186126941	
"2022-11-08 23:32:42"	686652		106	"028-0496660-3962726"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186126941	
"2022-11-09 01:46:30"	686775	"WILPU-1224000005"	106	"306-0016014-8441111"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186127434	
"2022-11-09 01:46:30"	686775		106	"306-0016014-8441111"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186127434	
"2022-11-10 03:37:51"	687238	"WEKEM-WK8.020"	106	"302-7260589-5354729"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186163880	
"2022-11-10 03:37:51"	687238		106	"302-7260589-5354729"	"[8.1] Storniert mit Gutschrift"	1	"DPD"	9446186163880	
